#"Step","Potential Energy (kJ/mole)","Temperature (K)","Harmonic Bond Energy (kJ/mol)","Harmonic Angle Energy (kJ/mol)","Periodic Torsion Energy (kJ/mol)","LJ 12-10 Contact Energy (kJ/mol)","Double Gaussian Contact Energy (kJ/mol)","LJ 12 Repulsion Energy (kJ/mol)"
5130000,-257.03662872314453,123.36573096938886,125.72718048095703,85.54983520507812,39.848716735839844,-361.8721389770508,-146.30963134765625,0.019425086677074432
5132000,-305.78185653686523,116.03767257143696,105.03620147705078,85.06198120117188,35.116981506347656,-386.76845932006836,-144.270263671875,0.04168163239955902
5134000,-269.73169708251953,120.40164304941939,96.64685821533203,98.51335144042969,44.7503662109375,-368.68546295166016,-140.97579956054688,0.018994957208633423
5136000,-294.74954414367676,121.82253047771584,111.98886108398438,75.67274475097656,40.72775650024414,-384.51590156555176,-138.63671875,0.013702485710382462
5138000,-278.15184783935547,133.1935518804116,111.03630828857422,95.37699890136719,44.20106506347656,-386.3567428588867,-142.43740844726562,0.027948614209890366
5140000,-304.0517272949219,130.10343473874107,116.00313568115234,88.61425018310547,32.272457122802734,-396.9736022949219,-143.99050903320312,0.02253999002277851
5142000,-300.75584411621094,129.42661368167973,97.39984130859375,95.55317687988281,41.91545486450195,-393.57481384277344,-142.06985473632812,0.020349975675344467
5144000,-308.46726989746094,114.23731392370723,97.59584045410156,84.71728515625,42.07109069824219,-392.1122589111328,-140.77598571777344,0.0367448516190052
5146000,-316.3544330596924,113.53737264470075,103.89087677001953,80.93350219726562,43.752811431884766,-402.4740924835205,-142.5140380859375,0.056505635380744934
5148000,-257.75444412231445,109.70203426413113,114.58251953125,86.16773223876953,45.31471252441406,-367.33928298950195,-136.4989013671875,0.018795322626829147
5150000,-303.99377250671387,120.97947708304882,108.20185852050781,89.5264663696289,32.21984100341797,-389.14159965515137,-144.81910705566406,0.018725426867604256
5152000,-313.34253692626953,132.73428044883428,121.5806884765625,71.62779998779297,36.26599884033203,-398.80069732666016,-144.049072265625,0.032736942172050476
5154000,-267.6691646575928,125.92255080565768,111.09024047851562,103.86216735839844,43.411746978759766,-383.9418087005615,-142.11488342285156,0.02338600717484951
5156000,-271.3423366546631,111.79857644749167,113.1800308227539,86.94517517089844,45.20433044433594,-373.5397243499756,-143.1676483154297,0.035529568791389465
5158000,-302.1874237060547,109.35655731761722,95.49654388427734,91.289794921875,51.82099151611328,-403.25807189941406,-137.61929321289062,0.08260039985179901
5160000,-317.2958393096924,109.4150553668118,98.14328002929688,75.50194549560547,47.143856048583984,-393.44790840148926,-144.65390014648438,0.016913702711462975
5162000,-319.04100036621094,122.2636213193363,85.04002380371094,84.18931579589844,44.874366760253906,-398.07286071777344,-135.11715698242188,0.045324575155973434
5164000,-319.2544364929199,124.62768116472898,101.08953857421875,96.4371566772461,30.681774139404297,-402.9843559265137,-144.50523376464844,0.02666417509317398
5166000,-312.04577255249023,121.71260079730993,91.38761901855469,95.49018859863281,42.30857849121094,-398.7090721130371,-142.56564331054688,0.042537856847047806
5168000,-295.48828506469727,116.46798083674965,106.02503967285156,78.40645599365234,49.334564208984375,-387.91394424438477,-141.41761779785156,0.07721202820539474
5170000,-303.2369861602783,116.73589870044749,124.66624450683594,81.8211669921875,33.08209991455078,-397.56807136535645,-145.2536163330078,0.015187403187155724
5172000,-299.3958339691162,135.44215926241145,114.38793182373047,78.01632690429688,43.49522399902344,-393.05043601989746,-142.28677368164062,0.04188164323568344
5174000,-299.7185935974121,125.77082863701754,100.79582214355469,74.37515258789062,50.621280670166016,-388.025936126709,-137.53929138183594,0.054367028176784515
5176000,-238.22493362426758,111.31478980530584,124.80695343017578,100.19606018066406,49.64073944091797,-377.8017768859863,-135.12332153320312,0.056421853601932526
5178000,-272.62200355529785,126.87794652505823,113.4753646850586,99.0807113647461,47.28384017944336,-394.4213809967041,-138.11279296875,0.07222463190555573
5180000,-279.5340576171875,122.34047147348736,107.7421875,102.06537628173828,43.464599609375,-388.8061828613281,-144.0311279296875,0.031088978052139282
5182000,-286.3461227416992,132.15553166854036,103.5870361328125,90.74000549316406,39.00612258911133,-377.70433807373047,-142.00509643554688,0.030130453407764435
5184000,-255.39675903320312,122.7850840897661,110.78700256347656,94.635009765625,49.947879791259766,-373.15234375,-137.6569366455078,0.04263652488589287
5186000,-258.4608898162842,126.26636977384217,110.6331787109375,84.58329772949219,47.78609848022461,-362.95980644226074,-138.5364227294922,0.03274104744195938
5188000,-272.94793128967285,138.45257910093773,124.30422973632812,77.37411499023438,43.497657775878906,-379.3775577545166,-138.76522827148438,0.01883755996823311
5190000,-255.489164352417,124.29170614919255,119.23479461669922,79.49726104736328,49.51749801635742,-366.06567192077637,-137.73822021484375,0.06517153233289719
5192000,-311.3646659851074,135.11777866084753,107.46076965332031,68.75875854492188,43.942935943603516,-390.4992790222168,-141.05702209472656,0.029173949733376503
5194000,-257.41515731811523,121.02619776893802,109.82040405273438,80.27340698242188,58.89608383178711,-366.8939018249512,-139.55831909179688,0.047173406928777695
5196000,-261.71353340148926,114.98429604993545,106.11575317382812,92.13383483886719,43.487064361572266,-367.7842426300049,-135.73321533203125,0.06726394593715668
5198000,-296.60582733154297,119.32387709497574,109.31890869140625,91.98294067382812,40.753883361816406,-395.86580657958984,-142.8331756591797,0.03741756081581116
5200000,-318.1213188171387,116.43254583783369,95.98548889160156,88.7420654296875,37.234928131103516,-397.4074821472168,-142.70138549804688,0.025064807385206223
5202000,-282.8154296875,123.1132380213211,94.87146759033203,83.69841003417969,49.73980712890625,-374.51934814453125,-136.63133239746094,0.025582317262887955
5204000,-269.8688735961914,122.20619809747251,117.08529663085938,90.24681091308594,51.745155334472656,-387.44368743896484,-141.533935546875,0.03149460256099701
5206000,-286.51338386535645,115.79174293068695,113.32804870605469,81.10932922363281,45.82129669189453,-382.26915168762207,-144.52691650390625,0.024006828665733337
5208000,-320.3682975769043,141.68257244194317,105.93898010253906,78.89739227294922,41.931884765625,-400.63947677612305,-146.53607177734375,0.038991913199424744
5210000,-283.1651859283447,125.05698320871073,120.74404907226562,92.92170715332031,37.61210250854492,-390.9558048248291,-143.52041625976562,0.033152978867292404
5212000,-310.1419277191162,131.91698860710616,86.17485809326172,87.40390014648438,42.2736930847168,-384.27992820739746,-141.7436065673828,0.029156526550650597
5214000,-261.67139053344727,125.24354579093489,93.87593078613281,91.67283630371094,53.17153549194336,-364.1104316711426,-136.31613159179688,0.03485393151640892
5216000,-261.43616104125977,117.46616383138205,100.76754760742188,93.98849487304688,48.7563362121582,-364.7842597961426,-140.22239685058594,0.058133408427238464
5218000,-272.02611923217773,129.15409921599277,122.75236511230469,82.65565490722656,48.40912628173828,-386.0255241394043,-139.84902954101562,0.03129692003130913
5220000,-295.00521659851074,130.52382943707724,108.15939331054688,82.16232299804688,41.05865478515625,-383.9745464324951,-142.42721557617188,0.01615270785987377
5222000,-282.37969398498535,139.42982583128645,123.32530212402344,84.6548843383789,42.26539611816406,-388.1195011138916,-144.52423095703125,0.018429338932037354
5224000,-283.7996063232422,113.8840616305451,104.19306945800781,93.65399169921875,43.098453521728516,-381.2309112548828,-143.5458526611328,0.03164250776171684
5226000,-264.256290435791,124.76313227707438,104.45263671875,90.70377349853516,49.0885009765625,-371.2448616027832,-137.292724609375,0.036396633833646774
5228000,-270.7758140563965,124.52983757462772,96.79949951171875,88.88095092773438,45.88231658935547,-368.1429252624512,-134.22344970703125,0.027790021151304245
5230000,-295.30358505249023,126.79285221659342,104.64152526855469,73.19754028320312,52.29672622680664,-379.33449935913086,-146.2067413330078,0.10186059772968292
5232000,-275.78828620910645,116.45327628411785,113.41876220703125,81.09367370605469,53.43865203857422,-379.72749519348145,-144.04168701171875,0.029807718470692635
5234000,-246.93517303466797,131.3181954405264,117.66552734375,97.00794982910156,50.27726745605469,-371.70345306396484,-140.201171875,0.018723178654909134
5236000,-276.75843238830566,126.60514620103864,112.6524658203125,94.7096176147461,50.662506103515625,-391.03965187072754,-143.7637939453125,0.020422905683517456
5238000,-298.4630756378174,128.78151146520986,105.96330261230469,87.9664306640625,47.21113204956055,-396.73172187805176,-142.8988037109375,0.02659214474260807
5240000,-317.991153717041,123.08303994705938,92.37516784667969,77.42806243896484,42.301910400390625,-385.70740127563477,-144.4148406982422,0.02594888210296631
5242000,-286.44032096862793,120.49202001987169,98.74373626708984,87.3556137084961,49.33451843261719,-379.43083000183105,-142.4766082763672,0.033236823976039886
5244000,-323.4651756286621,133.57457816917452,104.52320861816406,80.00708770751953,36.632164001464844,-402.45141220092773,-142.2056121826172,0.02938341721892357
5246000,-286.11165618896484,124.24029738664782,102.58563995361328,89.02278137207031,46.71308135986328,-381.6151351928711,-142.88946533203125,0.07144296169281006
5248000,-307.24795150756836,124.86678450849519,89.76143646240234,76.06930541992188,44.931278228759766,-375.0564842224121,-143.0143585205078,0.06088423728942871
5250000,-276.0724105834961,110.08495865222285,97.0023193359375,88.39662170410156,57.349159240722656,-378.1576461791992,-140.7125244140625,0.049657586961984634
5252000,-298.1755123138428,123.18961936780659,107.83548736572266,82.468994140625,43.24512481689453,-389.7913875579834,-141.94869995117188,0.014993266202509403
5254000,-300.23286628723145,120.7414371322801,92.31427001953125,77.28321838378906,42.302101135253906,-374.2624683380127,-137.8940887451172,0.0241088829934597
5256000,-304.7369041442871,126.32913282935998,98.14103698730469,85.1178970336914,35.97212600708008,-379.76198959350586,-144.24874877929688,0.04276048764586449
5258000,-307.4652786254883,113.69666434198959,93.18836212158203,70.56343078613281,37.511444091796875,-367.28784942626953,-141.46299743652344,0.022332508116960526
5260000,-279.90391731262207,114.6072374748298,118.48471069335938,71.45323944091797,48.11039733886719,-374.6472339630127,-143.34625244140625,0.041220054030418396
5262000,-313.03897285461426,119.67735807480399,103.34745788574219,86.12023162841797,34.61457443237305,-396.47073554992676,-140.6854248046875,0.03488573431968689
5264000,-311.5538444519043,125.07104743867737,95.7557373046875,87.34815979003906,36.66758346557617,-387.1573600769043,-144.18807983398438,0.020099494606256485
5266000,-313.3955726623535,125.07184784200881,90.81147003173828,95.64231872558594,33.36229705810547,-390.38241958618164,-142.8802032470703,0.0509626641869545
5268000,-336.135799407959,119.68228627245897,91.40608215332031,70.21788024902344,34.79490280151367,-390.73473739624023,-141.9344940185547,0.11457452178001404
5270000,-319.2436294555664,126.71233164145107,90.3138656616211,79.63455200195312,35.748252868652344,-384.4828567504883,-140.47984313964844,0.0224089827388525
5272000,-287.92498207092285,133.30837545547257,94.63336181640625,82.93098449707031,49.014793395996094,-371.4387149810791,-143.08489990234375,0.019497472792863846
5274000,-242.02526473999023,120.62478406389013,110.2332992553711,91.4253158569336,57.141387939453125,-363.83568954467773,-137.00637817382812,0.016818242147564888
5276000,-285.5200080871582,131.8883570365074,101.27058410644531,93.34613800048828,44.31873321533203,-384.6777534484863,-139.79371643066406,0.016009245067834854
5278000,-241.07341766357422,137.00314014237563,133.67832946777344,93.40948486328125,49.66095733642578,-375.3947982788086,-142.4759063720703,0.04854029417037964
5280000,-240.87702751159668,133.0426415494362,108.33175659179688,101.25247192382812,57.078643798828125,-366.77503776550293,-140.79310607910156,0.028269361704587936
5282000,-251.1201934814453,123.33581875345982,122.98562622070312,85.63302612304688,44.47282409667969,-363.93626403808594,-140.29672241210938,0.021326713263988495
5284000,-280.0358200073242,136.88217633032923,116.5760269165039,87.68896484375,46.056488037109375,-388.9203109741211,-141.46763610839844,0.030629536136984825
5286000,-290.4623832702637,142.17068126211873,127.73898315429688,70.79850769042969,49.533042907714844,-395.5820426940918,-143.0266876220703,0.07584834098815918
5288000,-292.51533699035645,129.13503818237132,101.61658477783203,93.82390594482422,44.257080078125,-390.1581287384033,-142.07833862304688,0.02358224242925644
5290000,-277.2132987976074,121.76108237052827,112.65081787109375,90.60518646240234,45.93913269042969,-388.5070610046387,-137.9609375,0.059543363749980927
5292000,-296.2564811706543,114.72876156920823,113.10400390625,94.59746551513672,34.96235656738281,-400.9940299987793,-137.9597625732422,0.03348053991794586
5294000,-310.0523910522461,118.64915995524277,90.88648986816406,83.28082275390625,49.75027084350586,-388.9394760131836,-145.05206298828125,0.02154647931456566
5296000,-297.60995292663574,127.26751426080091,107.85711669921875,94.08409118652344,46.42523956298828,-404.263334274292,-141.75692749023438,0.04383786395192146
5298000,-283.24925422668457,128.87332916165872,117.4429702758789,96.52522277832031,40.99706268310547,-395.1998462677002,-143.0301971435547,0.015526795759797096
5300000,-292.69056129455566,141.1963045494299,98.13029479980469,95.46778869628906,45.025794982910156,-391.5610752105713,-139.81881713867188,0.06545304507017136
5302000,-284.38459968566895,114.6063227281653,116.92119598388672,101.13512420654297,44.124114990234375,-403.26941108703613,-143.3233642578125,0.02772369608283043
5304000,-283.0865993499756,132.19616928911063,99.2081069946289,106.15375518798828,43.44103240966797,-387.63890647888184,-144.27951049804688,0.028912227600812912
5306000,-307.6910972595215,129.2703063453838,112.58927917480469,86.86932373046875,43.48088836669922,-412.1230125427246,-138.52513122558594,0.01757706329226494
5308000,-258.95738220214844,126.8741503264006,129.02059936523438,84.03118896484375,53.1096305847168,-387.4009552001953,-137.754150390625,0.03632320463657379
5310000,-256.75460052490234,112.56433374900871,128.2416229248047,87.87690734863281,43.619136810302734,-381.1932144165039,-135.31884765625,0.019792385399341583
5312000,-291.26202392578125,120.1196609557549,105.0779800415039,99.04096984863281,44.24835968017578,-398.1195373535156,-141.55819702148438,0.048426609486341476
5314000,-315.35518646240234,124.72093958717446,94.3525619506836,89.13748168945312,49.7285270690918,-407.3617172241211,-141.2348175048828,0.022789638489484787
5316000,-301.0389976501465,130.0203528729381,100.04456329345703,91.72219848632812,47.81361389160156,-400.1470603942871,-140.54556274414062,0.07323698699474335
5318000,-241.43871307373047,131.26381375132206,111.82844543457031,95.39012145996094,59.44236755371094,-369.56034088134766,-138.56320190429688,0.023905981332063675
5320000,-261.8680877685547,130.3122256649125,114.87213134765625,100.06507873535156,51.28943634033203,-389.0639190673828,-139.0457763671875,0.014953693374991417
5322000,-267.2586860656738,129.12574206939337,102.93023681640625,98.02291870117188,52.207069396972656,-379.9038429260254,-140.67942810058594,0.16435596346855164
5324000,-252.51633644104004,128.86428460401353,117.48544311523438,84.170654296875,57.148231506347656,-374.0362949371338,-137.3153839111328,0.030978281050920486
5326000,-295.1534652709961,127.08096311291003,101.7099838256836,91.7582015991211,38.65721893310547,-389.2437057495117,-138.05201721191406,0.016853731125593185
5328000,-261.0407905578613,127.30675689270782,121.66450500488281,88.3752670288086,51.01893615722656,-387.0816535949707,-135.0355224609375,0.017663877457380295
5330000,-312.0027332305908,137.54325231042787,107.32307434082031,83.23309326171875,40.0001106262207,-401.11216926574707,-141.4803009033203,0.0334695503115654
5332000,-312.8187942504883,126.83218632316678,99.06071472167969,99.08151245117188,34.048072814941406,-403.2422561645508,-141.78738403320312,0.02054603025317192
5334000,-280.9431457519531,115.31815571381024,114.50802612304688,76.41755676269531,43.309078216552734,-378.11366271972656,-137.19464111328125,0.1304638385772705
5336000,-266.0620346069336,110.45596846500953,115.46183776855469,87.15970611572266,57.37200927734375,-394.73946380615234,-131.3716583251953,0.055532004684209824
5338000,-285.2064685821533,134.17931718907346,106.505615234375,96.83939361572266,44.39372634887695,-391.25767707824707,-141.7073974609375,0.01986374892294407
5340000,-274.0438690185547,122.26531360066562,105.78213500976562,88.43856811523438,43.7236328125,-375.8360900878906,-136.16885375976562,0.016754426062107086
5342000,-302.40196418762207,126.57697200377213,103.85860443115234,82.65338897705078,45.140419006347656,-397.3969898223877,-136.70631408691406,0.04890129715204239
5344000,-316.6491279602051,119.12645189611068,112.5196533203125,71.50117492675781,36.68952941894531,-395.9772529602051,-141.4048614501953,0.02266550622880459
5346000,-331.3843307495117,119.50074336255622,102.89185333251953,83.34577941894531,31.43981170654297,-409.4164352416992,-139.6769561767578,0.0316103994846344
5348000,-290.03094482421875,119.53476050414221,110.23526763916016,106.20342254638672,39.40804672241211,-403.96893310546875,-141.92784118652344,0.019073486328125
5350000,-287.23815155029297,129.7103680970067,115.16908264160156,86.63002014160156,45.07177734375,-389.88021087646484,-144.2592010498047,0.030379220843315125
5352000,-307.64604568481445,134.5553924115148,98.7070541381836,83.17967224121094,39.86360549926758,-387.9946479797363,-141.4298553466797,0.02809222973883152
5354000,-277.7057456970215,122.69044211299058,101.7441635131836,95.46128845214844,57.39187240600586,-395.73823165893555,-136.62303161621094,0.05819006264209747
5356000,-318.399133682251,134.2800765341678,89.642822265625,91.45965576171875,37.709869384765625,-398.235559463501,-139.06329345703125,0.08738112449645996
5358000,-312.54475593566895,127.83025497446613,123.31758117675781,85.20860290527344,40.38522720336914,-417.48680305480957,-143.98583984375,0.016485072672367096
5360000,-306.02613258361816,122.0559966951621,121.77519989013672,88.50080871582031,35.645816802978516,-412.16990089416504,-139.81814575195312,0.04006892442703247
5362000,-296.5008888244629,126.17539821805795,88.94941711425781,93.82037353515625,41.638092041015625,-382.65610122680664,-138.26657104492188,0.013926001265645027
5364000,-272.4319076538086,121.30083902061992,114.91118621826172,101.93377685546875,41.72255325317383,-394.50804901123047,-136.57733154296875,0.08595399558544159
5366000,-312.4005699157715,130.04811543420558,105.44410705566406,76.27046966552734,36.18328857421875,-390.5159568786621,-139.84054565429688,0.058065034449100494
5368000,-321.9755325317383,124.62964787005765,108.0772705078125,84.36627197265625,43.334571838378906,-414.9794387817383,-142.83494567871094,0.06071741133928299
5370000,-320.18130111694336,123.63615295208079,110.20948791503906,87.83588409423828,34.9611701965332,-407.6476707458496,-145.56045532226562,0.020302603021264076
5372000,-301.9895267486572,127.16963636769974,115.23599243164062,105.67242431640625,33.25352478027344,-413.2146244049072,-142.95465087890625,0.01781969889998436
5374000,-311.8200378417969,128.44321528001225,96.30532836914062,85.41357421875,46.075279235839844,-396.5500183105469,-143.1053466796875,0.041128866374492645
5376000,-296.6445198059082,125.68997646620933,103.64624786376953,84.22994995117188,41.64467239379883,-384.63689041137695,-141.54830932617188,0.01981613039970398
5378000,-316.6424388885498,126.63242852030726,106.24349212646484,77.51138305664062,41.88847351074219,-403.3895092010498,-138.92874145507812,0.03246450051665306
5380000,-295.9691162109375,124.17904366312645,112.47418212890625,91.29544067382812,42.59812545776367,-402.5670166015625,-139.81199645996094,0.04214337840676308
5382000,-252.83530807495117,118.34189655063822,118.44092559814453,101.24870300292969,47.567596435546875,-383.84508895874023,-136.29660034179688,0.04913071170449257
5384000,-279.57207679748535,109.17517448838078,121.085693359375,84.17562866210938,52.22600173950195,-395.9171543121338,-141.16958618164062,0.027364104986190796
5386000,-287.7921504974365,125.35689433699937,133.58956909179688,81.13360595703125,46.34699630737305,-406.6109676361084,-142.28775024414062,0.036364760249853134
5388000,-318.13591384887695,132.55458990092717,96.66143798828125,78.51183319091797,43.76868438720703,-395.3297309875488,-141.81027221679688,0.06214679405093193
5390000,-290.81750869750977,125.96045562056779,106.14598083496094,89.83810424804688,39.97956085205078,-387.70190811157227,-139.1067657470703,0.02749709226191044
5392000,-316.60758781433105,120.27891835004381,101.60671997070312,86.35304260253906,36.25975036621094,-401.66300773620605,-139.2421875,0.078126460313797
5394000,-267.92120361328125,109.9438589792242,113.93205261230469,93.57675170898438,47.543426513671875,-383.4499816894531,-139.6315460205078,0.10808146744966507
5396000,-316.65744400024414,126.74785811503348,107.77388000488281,86.1959228515625,36.78428649902344,-410.55270767211914,-136.89874267578125,0.03992152586579323
5398000,-292.01869201660156,120.99335836368256,95.55793762207031,91.0920181274414,44.250885009765625,-388.43202209472656,-134.53944396972656,0.05194918438792229
5400000,-302.6742362976074,113.05480947617868,100.67723846435547,88.70906066894531,46.286529541015625,-398.5740165710449,-139.80369567871094,0.030659537762403488
5402000,-289.9160690307617,120.42568945236236,101.16712951660156,96.12248992919922,38.67560577392578,-382.4507064819336,-143.44622802734375,0.01566695049405098
5404000,-345.2077178955078,130.52307477107902,101.20237731933594,70.54096221923828,33.06907272338867,-410.00453186035156,-140.04200744628906,0.026402022689580917
5406000,-328.50079917907715,114.4308743179148,112.64342498779297,65.37567138671875,32.85592269897461,-397.8428707122803,-141.55799865722656,0.02504468895494938
5408000,-308.48424911499023,117.00211284848274,115.31301879882812,69.83964538574219,33.8046760559082,-392.4230308532715,-135.0734100341797,0.0548507496714592
5410000,-319.80923080444336,116.51117974798052,100.06268310546875,84.15519714355469,39.29010009765625,-402.86230087280273,-140.48788452148438,0.03298972547054291
5412000,-293.0503902435303,123.2503585463292,105.70706939697266,90.46699523925781,50.34980010986328,-395.8622798919678,-143.75148010253906,0.039494968950748444
5414000,-262.6328659057617,121.38555599608566,122.32308197021484,96.46998596191406,48.99021911621094,-397.2405319213867,-133.21102905273438,0.03541991859674454
5416000,-269.7379093170166,118.65618063589278,102.27430725097656,92.77525329589844,53.731300354003906,-379.51328468322754,-139.05206298828125,0.04658994823694229
5418000,-267.9388370513916,130.90352934317664,97.51643371582031,105.02930450439453,47.27754592895508,-376.5503787994385,-141.2452850341797,0.0335412472486496
5420000,-257.7364730834961,118.57288151775703,124.06513214111328,93.44891357421875,53.903106689453125,-386.01659393310547,-143.16673278808594,0.029688294976949692
5422000,-313.6591205596924,135.4987706466105,92.75466918945312,90.22415924072266,49.27660369873047,-401.56506538391113,-144.3904571533203,0.04096966236829758
5424000,-239.39847946166992,121.20242371385335,124.36320495605469,111.82904815673828,52.10370635986328,-386.63744735717773,-141.06961059570312,0.01260067243129015
5426000,-261.7943878173828,123.67079898199862,119.54837036132812,92.94788360595703,55.969276428222656,-389.72532653808594,-140.56362915039062,0.029074523597955704
5428000,-312.3549556732178,115.28431008722386,100.2843017578125,89.62725830078125,38.23236846923828,-399.3957576751709,-141.12783813476562,0.02473081275820732
5430000,-334.9746322631836,116.49355944035564,103.33560180664062,75.70581817626953,41.867652893066406,-412.4667282104492,-143.45016479492188,0.03321618214249611
5432000,-283.37629318237305,107.38526682129293,109.518310546875,90.62105560302734,50.17826843261719,-392.3541374206543,-141.36654663085938,0.02675987035036087
5434000,-278.12987899780273,132.99507472288235,119.18733215332031,93.47572326660156,43.86511993408203,-396.1217613220215,-138.5555419921875,0.0192473903298378
5436000,-294.9548225402832,121.07908156047924,115.67221069335938,79.08085632324219,40.81311798095703,-394.2829170227051,-136.25439453125,0.016291670501232147
5438000,-337.0293712615967,122.18109973586537,92.92427825927734,91.20491027832031,32.968868255615234,-410.1097240447998,-144.040283203125,0.022605616599321365
5440000,-310.5084648132324,125.72272439679833,105.39437866210938,85.24315643310547,37.207332611083984,-396.6058158874512,-141.76956176757812,0.02201472781598568
5442000,-293.94287109375,131.52602588270014,99.89430236816406,86.36117553710938,54.14445877075195,-401.63970947265625,-132.74095153808594,0.03787219524383545
5444000,-298.39956855773926,126.94224178123909,119.11896514892578,75.49383544921875,42.63715362548828,-392.3018207550049,-143.3807373046875,0.03306082636117935
5446000,-301.6346206665039,125.31677126142787,110.201904296875,79.33229064941406,38.56867218017578,-396.1009292602539,-133.66929626464844,0.032721102237701416
5448000,-235.19855117797852,124.23770179298731,118.09347534179688,106.06411743164062,42.54671859741211,-366.1360511779785,-135.78550720214844,0.018695004284381866
5450000,-259.991153717041,118.34038721864182,111.31150817871094,86.30416870117188,49.00559997558594,-363.8135414123535,-142.84510803222656,0.04624783620238304
5452000,-284.9363822937012,117.50576092762147,108.96888732910156,88.42161560058594,50.079933166503906,-391.41071701049805,-141.0225372314453,0.026437167078256607
5454000,-244.30314254760742,125.05450195838327,90.46511840820312,110.40306091308594,60.56001663208008,-370.91140365600586,-134.83804321289062,0.018129104748368263
5456000,-234.11412239074707,122.83414881398306,118.16468811035156,99.66744232177734,65.45117950439453,-379.47191047668457,-138.00778198242188,0.08227106928825378
5458000,-256.3953037261963,121.1633182939461,106.99119567871094,97.57997131347656,49.71806335449219,-369.8939456939697,-140.81466674804688,0.02408640831708908
5460000,-276.46912956237793,122.9043441861499,117.09443664550781,85.87442779541016,46.49415588378906,-385.3827953338623,-140.5750732421875,0.025723595172166824
5462000,-311.6556053161621,129.37256358814125,115.1375732421875,77.34728240966797,48.30241012573242,-409.24010848999023,-143.2308349609375,0.02808448113501072
5464000,-277.76125717163086,124.72776588415826,118.1561279296875,92.04739379882812,44.15711975097656,-393.3290367126465,-138.83740234375,0.044559311121702194
5466000,-302.63853454589844,120.91948113619112,112.47511291503906,79.77945709228516,40.04331970214844,-393.99867248535156,-140.95652770996094,0.018780555576086044
5468000,-310.34159088134766,122.17244394555256,100.24008178710938,82.09435272216797,37.84049987792969,-391.80139923095703,-138.74606323242188,0.030916204676032066
5470000,-317.4750518798828,125.98053430985348,93.92095184326172,91.1204833984375,46.865211486816406,-405.21910095214844,-144.18609619140625,0.023492908105254173
5472000,-281.2697162628174,122.5794719082538,119.52244567871094,76.95504760742188,47.28321838378906,-383.30333137512207,-141.7516632080078,0.024577511474490166
5474000,-325.98570251464844,121.81650458406348,106.2672348022461,81.31863403320312,38.1345329284668,-404.6177215576172,-147.1215362548828,0.03313043713569641
5476000,-321.62436294555664,115.23031716535192,99.2911605834961,77.81603240966797,52.28154373168945,-409.9189796447754,-141.12637329101562,0.032276734709739685
5478000,-275.0944538116455,116.2702011735521,122.65135192871094,84.36590576171875,46.423614501953125,-390.57591438293457,-137.98263549804688,0.023213664069771767
5480000,-318.62051582336426,117.73860969106917,92.21495056152344,92.93782043457031,40.83001708984375,-397.2380084991455,-147.38784790039062,0.022512689232826233
5482000,-322.06139373779297,128.51433683317688,92.86528015136719,93.34967041015625,30.914669036865234,-403.6283187866211,-135.58563232421875,0.022952325642108917
5484000,-300.4898147583008,120.70871207035772,106.99539184570312,82.51515197753906,37.751121520996094,-390.2680130004883,-137.53453063964844,0.05107991024851799
5486000,-311.9217948913574,123.04227654882274,104.76190948486328,75.6430892944336,41.638545989990234,-395.1944389343262,-138.79249572753906,0.021598609164357185
5488000,-336.67020416259766,121.9383831427744,97.67997741699219,68.3956298828125,38.262916564941406,-396.97278594970703,-144.060791015625,0.024856099858880043
5490000,-320.2013339996338,111.71656940901951,106.0333023071289,79.13727569580078,37.11882019042969,-403.66321754455566,-138.85931396484375,0.03180108219385147
5492000,-292.7123603820801,116.75426223973729,109.95619201660156,89.33141326904297,39.194602966308594,-393.6576728820801,-137.5699005126953,0.032982464879751205
5494000,-302.46238708496094,118.96534213982615,129.0461883544922,88.31376647949219,40.5263671875,-417.88941955566406,-142.49661254882812,0.037310417741537094
5496000,-287.5017910003662,124.0031836168769,110.63867950439453,99.762939453125,40.04936218261719,-397.11952781677246,-140.87042236328125,0.037163443863391876
5498000,-303.23455810546875,126.10221848489819,131.41529846191406,91.00019073486328,36.35574722290039,-419.97991943359375,-142.05584716796875,0.030004724860191345
5500000,-296.5846767425537,121.616300842205,92.82219696044922,93.15447998046875,48.19029235839844,-390.7836513519287,-139.9987335205078,0.03074265643954277
5502000,-289.3855857849121,126.2629166051837,115.00833892822266,87.74972534179688,41.75474548339844,-394.4652671813965,-139.46267700195312,0.029552822932600975
5504000,-285.6331558227539,125.47957329904172,118.90943908691406,86.45625305175781,43.98418426513672,-394.3856430053711,-140.62196350097656,0.024586424231529236
5506000,-254.0172462463379,111.96717569209176,126.4930648803711,93.01870727539062,49.760223388671875,-390.0312843322754,-133.28501892089844,0.027063868939876556
5508000,-300.81103897094727,127.27997768410468,121.88066101074219,82.78726959228516,42.583473205566406,-409.5955238342285,-138.5010986328125,0.03421808406710625
5510000,-265.2967014312744,130.99594162495745,122.39371490478516,92.30155944824219,53.09718704223633,-392.87977027893066,-140.2301788330078,0.02076648361980915
5512000,-284.33177185058594,122.66926572770748,120.4595947265625,88.1434326171875,42.407676696777344,-393.28330993652344,-142.0926055908203,0.033477094024419785
5514000,-310.3838195800781,108.32443722173197,103.92230987548828,93.84556579589844,42.38578414916992,-407.347412109375,-143.248291015625,0.05823656916618347
