#"Step","Potential Energy (kJ/mole)","Temperature (K)","Harmonic Bond Energy (kJ/mol)","Harmonic Angle Energy (kJ/mol)","Periodic Torsion Energy (kJ/mol)","LJ 12-10 Contact Energy (kJ/mol)","Double Gaussian Contact Energy (kJ/mol)","LJ 12 Repulsion Energy (kJ/mol)"
778000,-291.50772285461426,133.54865653556934,96.7242660522461,91.41288757324219,49.68055725097656,-390.16626167297363,-139.19491577148438,0.03578150272369385
780000,-309.0957202911377,144.64468222225065,97.08275604248047,83.98292541503906,41.9382438659668,-391.25850105285645,-140.8644256591797,0.023280033841729164
782000,-275.6038570404053,131.85179003859412,107.01214599609375,92.43498229980469,43.641090393066406,-374.07465171813965,-144.66827392578125,0.05086115747690201
784000,-312.3041572570801,124.44331397449962,105.53938293457031,79.60884094238281,42.965904235839844,-397.8024482727051,-142.6465301513672,0.030693531036376953
786000,-296.6884002685547,130.89421036153206,109.6220703125,80.82369995117188,40.07251739501953,-393.1604766845703,-134.08668518066406,0.04046878218650818
788000,-270.3455104827881,125.17496265976422,103.70242309570312,90.03758239746094,59.121665954589844,-385.21669578552246,-138.01979064941406,0.029270393773913383
790000,-282.1718864440918,132.87273879083918,110.4593505859375,104.35980224609375,42.66416549682617,-399.32868576049805,-140.3522491455078,0.025747964158654213
792000,-281.7823791503906,137.47157047493124,118.75654602050781,88.54512786865234,43.21790313720703,-390.5718688964844,-141.78187561035156,0.0517985001206398
794000,-274.068510055542,139.48473349982288,104.77021789550781,98.00706481933594,58.724937438964844,-391.92716789245605,-143.68104553222656,0.03747059777379036
796000,-271.9578094482422,135.39553005118873,123.41825103759766,92.35609436035156,47.47963333129883,-393.4558563232422,-141.828125,0.0722065195441246
798000,-307.12194633483887,116.0934949866379,109.63946533203125,85.75674438476562,37.902748107910156,-400.3142375946045,-140.13491821289062,0.028232868760824203
800000,-293.92348289489746,116.18438650208897,86.17567443847656,90.62105560302734,45.69258117675781,-376.98293113708496,-139.6457061767578,0.21584998071193695
802000,-298.93332862854004,128.4300200593769,100.39678955078125,85.83543395996094,42.67967224121094,-388.3142490386963,-139.5519256591797,0.0209734458476305
804000,-259.4378471374512,129.04888048090902,95.51301574707031,95.18910217285156,52.067081451416016,-364.32221603393555,-138.01141357421875,0.12659242749214172
806000,-226.7825469970703,110.72387489437409,128.871826171875,94.3507308959961,63.034278869628906,-371.8689422607422,-141.19683837890625,0.026409683749079704
808000,-280.51794052124023,123.85150718556999,127.98829650878906,83.61671447753906,38.00128936767578,-388.699520111084,-141.44189453125,0.01719648577272892
810000,-255.63617515563965,124.98578161521294,103.7975082397461,106.26463317871094,45.624725341796875,-374.6663570404053,-136.67852783203125,0.021866153925657272
812000,-312.12521171569824,118.49593988893953,101.73348236083984,82.1172103881836,46.31705093383789,-400.33447074890137,-141.98619079589844,0.027722831815481186
814000,-287.41844177246094,123.65527115736879,100.68157196044922,86.55694580078125,47.211177825927734,-382.6849822998047,-139.20054626464844,0.0173807330429554
816000,-292.7649841308594,139.6128209015191,115.7834701538086,84.52755737304688,40.668296813964844,-396.0288391113281,-137.75428771972656,0.03881900757551193
818000,-255.771390914917,123.85476597056226,124.22892761230469,103.64518737792969,48.692543029785156,-395.3843517303467,-136.99468994140625,0.04101095721125603
820000,-292.6034736633301,131.38743032869553,108.81159210205078,74.49742126464844,45.39288330078125,-387.3652229309082,-133.9743194580078,0.034205496311187744
822000,-284.0799789428711,133.66079304230337,109.40660858154297,91.1259536743164,56.020973205566406,-398.95201873779297,-141.962890625,0.2813514769077301
824000,-272.7187309265137,129.3654857358247,128.0041961669922,91.57636260986328,48.513450622558594,-398.1135063171387,-142.71810913085938,0.018887247890233994
826000,-284.57697105407715,134.73629499875236,135.21658325195312,76.93041229248047,44.78740310668945,-399.4967861175537,-142.0313720703125,0.016778383404016495
828000,-298.6496887207031,120.25922842809052,100.93470764160156,97.63381958007812,43.912437438964844,-401.29815673828125,-139.85348510742188,0.020992495119571686
830000,-277.5964775085449,120.91674833053094,112.21253967285156,94.20256042480469,45.80236053466797,-389.5987663269043,-140.24209594726562,0.026926955208182335
832000,-302.4550724029541,135.43783708442172,116.85840606689453,86.71795654296875,37.66122055053711,-410.45903968811035,-133.25674438476562,0.02310924232006073
834000,-267.52288818359375,122.68397028033927,130.01815795898438,90.23603820800781,42.86955261230469,-392.0983428955078,-138.65371704101562,0.10541512072086334
836000,-292.7728080749512,110.74474255265793,114.87823486328125,90.24746704101562,35.533084869384766,-389.9730033874512,-143.4779052734375,0.019293809309601784
838000,-305.5263252258301,122.02494104590242,113.35798645019531,80.84867858886719,39.43071746826172,-395.19353103637695,-144.00376892089844,0.03360679745674133
840000,-282.79281425476074,115.95424767563483,99.9841537475586,96.84449768066406,43.411598205566406,-381.43969535827637,-141.60964965820312,0.016268860548734665
842000,-294.4000587463379,127.1993999372958,114.84393310546875,80.13633728027344,34.6704216003418,-382.54111099243164,-141.5534210205078,0.04376727342605591
844000,-284.8630714416504,123.16915191118848,107.73966979980469,83.34828186035156,49.26945877075195,-384.70190811157227,-140.5614471435547,0.04288161173462868
846000,-267.1167755126953,111.28324247971398,125.57640838623047,86.81282043457031,43.429779052734375,-380.51524353027344,-142.43585205078125,0.015307094901800156
848000,-307.53623962402344,118.96921837881695,111.85787200927734,86.01551055908203,40.51441192626953,-404.71827697753906,-141.2198028564453,0.014022148214280605
850000,-290.2192134857178,119.48985787724872,118.62496948242188,82.09228515625,49.21266555786133,-402.92719078063965,-137.26918029785156,0.047226421535015106
852000,-272.609338760376,109.42219039079488,117.9550552368164,85.4010238647461,42.91121292114258,-385.838098526001,-133.06329345703125,0.024771135300397873
854000,-277.5234184265137,128.95822908645735,107.35908508300781,99.74299621582031,45.4618034362793,-393.7990531921387,-136.40634155273438,0.11810658127069473
856000,-274.46307945251465,126.93372320292595,100.38876342773438,100.2944564819336,50.46390914916992,-391.0613765716553,-134.58029174804688,0.03144994005560875
858000,-298.49515533447266,128.84728175038717,104.99136352539062,91.78894805908203,45.6090087890625,-397.92093658447266,-142.98245239257812,0.018934259191155434
860000,-289.28595542907715,120.88051292828355,120.6406478881836,80.78935241699219,44.80903244018555,-392.4350643157959,-143.10891723632812,0.01897912286221981
862000,-310.0408058166504,118.35130700694926,106.46745300292969,78.2098617553711,39.82890319824219,-393.57406997680664,-140.99783325195312,0.024865593761205673
864000,-306.6544609069824,118.91633458727573,110.987548828125,93.84228515625,40.61747741699219,-412.0449638366699,-140.10057067871094,0.043745290488004684
866000,-258.58030700683594,129.92098851650712,104.28065490722656,97.27777099609375,53.975303649902344,-379.1476287841797,-135.00381469726562,0.03740895539522171
868000,-268.85934829711914,135.19805911499046,117.77715301513672,96.253173828125,48.67487716674805,-393.6840400695801,-137.91258239746094,0.032052602618932724
870000,-251.15213775634766,122.86916074256668,115.09859466552734,94.19122314453125,56.589256286621094,-378.2584915161133,-138.80972290039062,0.03697913885116577
872000,-296.26601219177246,127.91769332125874,111.26317596435547,80.74098205566406,48.54824447631836,-398.83217430114746,-138.00735473632812,0.021078957244753838
874000,-265.18034744262695,124.4105203065774,117.62947845458984,96.52349853515625,57.33568572998047,-395.23125076293945,-141.47303771972656,0.03528571128845215
876000,-259.03284454345703,123.8837291368269,104.0732421875,88.86260223388672,55.42359161376953,-368.57466888427734,-138.84719848632812,0.029601044952869415
878000,-279.7747058868408,126.23984212057177,116.13001251220703,87.1021957397461,50.46376419067383,-393.4875659942627,-140.01522827148438,0.032135944813489914
880000,-283.86463356018066,121.2603043090494,107.05599975585938,88.26213836669922,51.064300537109375,-387.95630836486816,-142.323974609375,0.033184655010700226
882000,-265.58840560913086,117.08706994494788,127.22115325927734,83.65987396240234,46.424808502197266,-384.9997215270996,-137.93115234375,0.03662782907485962
884000,-281.0635414123535,132.72037629953394,117.17794036865234,88.94631958007812,47.34115982055664,-390.2605323791504,-144.31484985351562,0.04639869183301926
886000,-287.3130874633789,119.52562447183055,104.86515808105469,80.95011901855469,50.01390838623047,-386.87537384033203,-136.36679077148438,0.09988253563642502
888000,-290.87237548828125,117.61838911068766,124.95640563964844,77.776611328125,41.092185974121094,-391.62384033203125,-143.10894775390625,0.035215891897678375
890000,-288.40471267700195,127.04788358665517,109.65574645996094,79.85712432861328,45.626747131347656,-382.2000617980957,-141.39137268066406,0.047099340707063675
892000,-262.75282287597656,122.98776908195202,119.04891967773438,95.6099853515625,51.858951568603516,-388.2738800048828,-141.00975036621094,0.012946458533406258
894000,-249.26086807250977,121.13158801902136,116.29821014404297,99.22406005859375,47.46949005126953,-371.562442779541,-140.707763671875,0.017591586336493492
896000,-289.8913993835449,125.90522779069876,110.4833984375,75.54209899902344,51.039276123046875,-393.0209770202637,-133.9515380859375,0.016373712569475174
898000,-321.12011909484863,120.88258254261198,99.06082153320312,81.35633087158203,34.448001861572266,-398.9534320831299,-137.05514526367188,0.023311052471399307
900000,-320.5713882446289,112.90459663953496,106.5567626953125,66.70953369140625,37.741817474365234,-391.78433990478516,-139.8162841796875,0.02112511731684208
902000,-310.46166610717773,122.6823694736764,107.94332122802734,77.0167236328125,39.63632583618164,-395.8081932067871,-139.33497619628906,0.08514636754989624
904000,-321.6709632873535,122.33474287250094,113.06499481201172,74.36990356445312,41.21900939941406,-406.4881019592285,-143.86407470703125,0.027275986969470978
906000,-299.23239517211914,118.7396055316949,114.5549545288086,82.8563232421875,42.8369255065918,-399.68774795532227,-139.8189697265625,0.026137592270970345
908000,-307.8180465698242,129.42094225235985,115.59203338623047,93.04790496826172,42.15146255493164,-418.2191390991211,-140.56512451171875,0.17481933534145355
910000,-300.9654197692871,125.84375681484458,111.65017700195312,85.54646301269531,36.532562255859375,-392.88280868530273,-141.8636016845703,0.05176647752523422
912000,-296.16945457458496,124.22799404401033,101.02058410644531,95.92977142333984,51.4817008972168,-401.89696311950684,-142.79470825195312,0.09014114737510681
914000,-278.2060890197754,124.64540438135361,120.94828796386719,87.22151184082031,43.38945007324219,-391.8507423400879,-137.9338836669922,0.019286805763840675
916000,-305.0477104187012,129.11043149709636,113.37791442871094,95.39089965820312,42.92292022705078,-415.5108451843262,-141.2549285888672,0.0263223759829998
918000,-339.5488700866699,133.80102370597075,87.91067504882812,80.70994567871094,39.728729248046875,-405.3804130554199,-142.5414276123047,0.02360239252448082
920000,-318.2818145751953,119.11578366313599,98.70773315429688,90.57612609863281,38.52751922607422,-402.30702209472656,-143.82589721679688,0.03972639888525009
922000,-276.9742965698242,127.540108766821,112.20973205566406,96.48793029785156,41.07379150390625,-387.12691497802734,-139.63861083984375,0.019804134964942932
924000,-298.3102493286133,127.4457069110449,96.1151123046875,91.48514556884766,44.41725158691406,-390.1750259399414,-140.18341064453125,0.030692515894770622
926000,-255.26220512390137,121.80407546375963,123.35421752929688,89.92755126953125,47.412933349609375,-379.16871452331543,-136.8116455078125,0.02345660701394081
928000,-304.3827590942383,126.20336659732494,111.975830078125,76.9850845336914,43.87162780761719,-399.2988967895508,-137.940185546875,0.023789703845977783
930000,-298.03855323791504,123.43689825988675,107.2440185546875,79.34890747070312,48.24694061279297,-393.59067726135254,-139.33607482910156,0.04832310974597931
932000,-270.6074752807617,134.37349503727955,94.80931091308594,82.52130126953125,67.81251525878906,-371.80615997314453,-143.9764404296875,0.032008927315473557
934000,-253.62562942504883,125.774990734341,112.76034545898438,107.70060729980469,53.13566207885742,-392.0235023498535,-135.2794952392578,0.08073088526725769
936000,-302.90869903564453,135.6798447488477,115.8221435546875,81.9718017578125,41.700382232666016,-400.71756744384766,-141.70323181152344,0.017780764028429985
938000,-271.6374626159668,126.65840732557898,107.80679321289062,95.06778717041016,45.12777328491211,-383.0876884460449,-136.6397705078125,0.08761166036128998
940000,-300.6354923248291,116.84962457951109,103.316650390625,80.26372528076172,48.61045455932617,-391.923791885376,-140.9387664794922,0.036220911890268326
942000,-310.0075874328613,107.7277594068139,102.2424545288086,83.3021011352539,40.41949462890625,-394.26774978637695,-141.72779846191406,0.023917077109217644
944000,-306.9070358276367,125.60882700273515,105.00956726074219,88.75381469726562,33.6466178894043,-393.31932830810547,-141.02212524414062,0.024417316541075706
946000,-306.63109397888184,124.16117180016883,111.18693542480469,76.66273498535156,44.12287139892578,-398.55089378356934,-140.09176635742188,0.039021264761686325
948000,-309.2755489349365,125.36962074996919,86.81669616699219,87.12669372558594,33.75680923461914,-380.3851070404053,-136.6171112060547,0.026460599154233932
950000,-277.4960021972656,124.79655483332844,123.68778228759766,94.6322021484375,40.76492691040039,-390.7441864013672,-145.863525390625,0.026804858818650246
952000,-291.73583030700684,131.8039030507077,94.0888671875,93.88507843017578,56.292503356933594,-396.7061061859131,-139.33279418945312,0.0365917831659317
954000,-287.16108322143555,117.42091817448937,89.8819580078125,94.58829498291016,50.59752655029297,-390.5228691101074,-131.7377166748047,0.03170131891965866
956000,-248.23664474487305,117.53544445688439,107.42256164550781,92.84016418457031,51.363494873046875,-367.78445053100586,-132.1070556640625,0.028646022081375122
958000,-308.1452941894531,124.77300010671763,92.70098876953125,80.47470092773438,50.64274978637695,-388.4521179199219,-143.56515502929688,0.05354445427656174
960000,-341.44420623779297,122.72246968058128,103.01449584960938,69.81182861328125,38.262725830078125,-409.51644134521484,-143.05419921875,0.03741287440061569
962000,-345.81125259399414,118.49417900161038,90.64427947998047,71.0928955078125,46.86056900024414,-411.6498146057129,-142.8226318359375,0.06346445530653
964000,-313.26186752319336,127.29176648174337,85.03166198730469,85.27117919921875,54.41484069824219,-397.5927391052246,-140.44252014160156,0.055708035826683044
966000,-316.59683990478516,135.00919823177173,101.81327819824219,88.82112121582031,39.75043487548828,-406.1774368286133,-140.83547973632812,0.0312587171792984
968000,-299.0119876861572,124.556285187565,101.78040313720703,80.22569274902344,46.007057189941406,-386.0068607330322,-141.08033752441406,0.0620405375957489
970000,-259.66062927246094,128.57994703768793,106.40316009521484,102.98138427734375,55.72240447998047,-384.34678649902344,-140.8531494140625,0.4323389232158661
972000,-282.25143814086914,131.43475703424994,103.04022216796875,100.67975616455078,51.47909164428711,-396.9505958557129,-140.5250244140625,0.02511126920580864
974000,-273.29922676086426,123.96861762729222,122.71113586425781,88.71369934082031,50.84391403198242,-396.5145740509033,-139.16311645507812,0.1097194254398346
976000,-269.2366142272949,118.55774246045961,127.77507019042969,98.72777557373047,47.688682556152344,-405.8000602722168,-137.65060424804688,0.02252759411931038
978000,-296.5555191040039,127.60018475401183,106.7502212524414,94.15296936035156,42.54415512084961,-398.0158157348633,-142.06063842773438,0.07359927892684937
980000,-289.31731605529785,119.44437209935661,118.37178802490234,77.22265625,44.64625549316406,-389.63860511779785,-140.001708984375,0.08231586962938309
982000,-306.72947692871094,131.26836461597796,101.16439819335938,80.2467041015625,46.25680160522461,-393.1343231201172,-141.2957763671875,0.032725755125284195
984000,-296.13720512390137,125.8717938001114,96.77049255371094,88.60350799560547,51.000328063964844,-393.0678997039795,-139.48236083984375,0.0387163870036602
986000,-312.40636253356934,115.27309300625046,88.85652923583984,91.67927551269531,46.470909118652344,-395.9914150238037,-143.48304748535156,0.06137814745306969
988000,-293.86711502075195,119.94568757450087,107.24118041992188,91.03533172607422,39.15860366821289,-396.5495796203613,-134.7762451171875,0.023586131632328033
990000,-270.8362979888916,120.48935582021134,100.20570373535156,101.2225570678711,42.22394943237305,-377.740686416626,-136.80628967285156,0.05847131460905075
992000,-253.65816116333008,127.650564426559,113.48176574707031,104.59658813476562,47.87289810180664,-384.90007400512695,-134.73489379882812,0.02554422616958618
994000,-277.8197822570801,132.9029254307676,110.24314880371094,84.75651550292969,49.481834411621094,-382.6719551086426,-139.65591430664062,0.026573091745376587
996000,-318.00178718566895,129.25323488575762,107.84951782226562,75.90283203125,32.81840515136719,-393.92149543762207,-140.67733764648438,0.02626149356365204
998000,-302.4348907470703,134.49956999631385,109.02883911132812,80.9727554321289,42.43889236450195,-389.24143981933594,-145.65394592285156,0.019992779940366745
1000000,-277.3364028930664,125.16709583844954,117.90312194824219,80.85993194580078,36.52046585083008,-373.4461135864258,-139.20144653320312,0.02766377106308937
1002000,-261.30494689941406,121.42038497533638,136.6812744140625,89.42759704589844,42.610076904296875,-388.77423095703125,-141.2734375,0.023758703842759132
1004000,-285.6726837158203,116.91893950801334,122.02650451660156,81.02107238769531,42.6595344543457,-388.32398986816406,-143.07398986816406,0.01822826825082302
1006000,-304.07313346862793,129.85094179067326,93.82014465332031,81.717529296875,50.948204040527344,-396.05055046081543,-134.523681640625,0.015220968052744865
1008000,-264.7781276702881,119.29557712004286,128.38851928710938,85.74896240234375,41.634674072265625,-378.1602077484131,-142.41354370117188,0.023473680019378662
1010000,-289.875301361084,110.39237070316038,110.3615493774414,86.33407592773438,38.76879119873047,-383.7557945251465,-141.59979248046875,0.015884079039096832
1012000,-276.96240997314453,113.77956325845963,127.2591552734375,92.90971374511719,39.246299743652344,-393.03699493408203,-143.35800170898438,0.017402969300746918
1014000,-254.62753868103027,120.22483395350542,105.64545440673828,97.53699493408203,55.2887077331543,-374.7532253265381,-138.38282775878906,0.037355776876211166
1016000,-272.7621612548828,120.11945513775538,118.31524658203125,87.5230941772461,49.438316345214844,-387.070556640625,-140.9890899658203,0.02085571363568306
1018000,-307.96023750305176,129.77346274819038,103.50450897216797,85.15641784667969,41.526512145996094,-396.0883502960205,-142.08575439453125,0.02644585445523262
1020000,-301.7823429107666,113.93057649843477,101.17828369140625,88.653076171875,31.42455291748047,-382.526819229126,-140.5300750732422,0.018644321709871292
1022000,-297.3408660888672,137.6868904054205,110.05350494384766,100.59896850585938,33.5229377746582,-397.90757751464844,-143.65170288085938,0.04299381375312805
1024000,-257.70182609558105,110.37874097785938,128.21279907226562,85.66271209716797,46.88805389404297,-381.639310836792,-136.8638916015625,0.037816569209098816
1026000,-279.66575813293457,120.23935555680431,101.1406478881836,89.55812072753906,49.01755905151367,-380.9761219024658,-138.55789184570312,0.1519296020269394
1028000,-302.6980285644531,107.46623333543421,107.91851806640625,89.47703552246094,39.07659149169922,-394.3742980957031,-144.8232879638672,0.027409672737121582
1030000,-309.62912368774414,118.57013727776354,111.028564453125,72.18115234375,36.77638244628906,-387.4570655822754,-142.1892547607422,0.031110607087612152
1032000,-294.50023460388184,137.68780515208502,100.81100463867188,77.88129425048828,47.91389465332031,-383.61961936950684,-137.50433349609375,0.017534147948026657
1034000,-287.0173397064209,116.4143423792102,109.7037353515625,98.87339782714844,35.61717987060547,-388.1976680755615,-143.0460662841797,0.03209657967090607
1036000,-286.94847106933594,119.74113878598604,113.49815368652344,79.23695373535156,41.16200256347656,-378.78846740722656,-142.07546997070312,0.018329735845327377
1038000,-294.8403797149658,114.1196317653197,101.4197998046875,92.99821472167969,35.179412841796875,-381.94404792785645,-142.51669311523438,0.02292500250041485
1040000,-282.235782623291,120.08865104382845,117.12059020996094,81.67613220214844,51.10413360595703,-388.6714515686035,-143.5,0.03479020297527313
1042000,-293.1462917327881,121.84160294567062,101.0899429321289,80.9024658203125,47.46488571166992,-382.9181728363037,-139.70706176757812,0.02166498824954033
1044000,-286.3563804626465,122.59544567188257,101.12275695800781,81.35466003417969,50.3964958190918,-381.2123374938965,-138.04039001464844,0.022427547723054886
1046000,-316.8534564971924,129.07184062218786,100.64865112304688,91.51248168945312,33.10260772705078,-395.78433418273926,-146.3702392578125,0.03736844286322594
1048000,-333.8419303894043,125.07356299200472,106.8941650390625,78.74817657470703,28.944751739501953,-402.1572074890137,-146.29592895507812,0.024129997938871384
1050000,-312.16501808166504,124.5723275571936,93.53305053710938,79.48445892333984,37.631309509277344,-381.41452980041504,-141.42315673828125,0.02382204309105873
1052000,-292.9969291687012,127.97336709012669,124.10932922363281,76.02545166015625,35.61138153076172,-388.0851860046387,-140.67300415039062,0.015085294842720032
1054000,-272.2442970275879,124.04761743610483,108.95452880859375,118.97148132324219,46.374359130859375,-405.3394660949707,-141.23236083984375,0.027178989723324776
1056000,-269.2981147766113,125.11854565923136,120.953369140625,80.67282104492188,54.83000183105469,-383.3514595031738,-142.47232055664062,0.06950227171182632
1058000,-284.4020767211914,137.409127580746,123.11154174804688,82.82691955566406,46.16380310058594,-392.5204544067383,-144.0084686279297,0.024567915126681328
1060000,-298.82777976989746,127.17299806169174,108.7243881225586,87.20204162597656,42.26416778564453,-392.6062526702881,-144.44607543945312,0.033935654908418655
1062000,-302.1143283843994,118.64248230459194,101.32992553710938,83.05245971679688,43.47163009643555,-389.77308082580566,-140.23313903808594,0.03786781057715416
1064000,-326.0303249359131,127.45627223501985,98.2383804321289,89.04901885986328,38.635643005371094,-408.1466579437256,-143.83236694335938,0.025671038776636124
1066000,-303.2759819030762,126.50816018593532,98.91911315917969,82.82180786132812,44.66010284423828,-386.9846611022949,-142.76083374023438,0.06851454824209213
1068000,-264.2379550933838,116.32254755142793,105.63621520996094,96.85618591308594,42.62278747558594,-367.5425205230713,-141.8309783935547,0.020367538556456566
1070000,-308.52049827575684,132.3067621608483,111.35324096679688,78.91976928710938,33.19601058959961,-390.5753688812256,-141.431396484375,0.01724940910935402
1072000,-318.6271629333496,126.94463155690008,82.56983184814453,85.8498306274414,48.178348541259766,-390.43606185913086,-144.82766723632812,0.03858534246683121
1074000,-305.20113372802734,115.90366218508814,108.37382507324219,90.99421691894531,29.262195587158203,-391.3994369506836,-142.452392578125,0.02043243870139122
1076000,-283.8862113952637,128.8016587604954,106.7216796875,81.20480346679688,45.28450012207031,-378.1066703796387,-139.0341033935547,0.04357200115919113
1078000,-269.8939380645752,134.18054066273723,108.43061828613281,71.9499740600586,49.04373550415039,-359.41832160949707,-139.91720581054688,0.017233889549970627
1080000,-214.4641933441162,118.56006363012077,112.27970886230469,116.72663879394531,54.902610778808594,-361.3135585784912,-137.09600830078125,0.036449823528528214
1082000,-277.36047172546387,141.67648937662426,96.69841766357422,87.64022064208984,48.972984313964844,-374.8664836883545,-135.86038208007812,0.05477786809206009
1084000,-238.31372451782227,134.95138624257552,121.17405700683594,89.41909790039062,60.768959045410156,-367.6561470031738,-142.0917510986328,0.07207243889570236
1086000,-256.84465408325195,137.5211954814802,114.40557098388672,102.70903778076172,48.57776641845703,-377.5002632141113,-145.08798217773438,0.051196396350860596
1088000,-277.5577640533447,127.2678915938,99.6433334350586,89.1468505859375,44.73158645629883,-373.0356693267822,-138.05740356445312,0.013551870360970497
1090000,-282.88718032836914,116.88727783908845,100.21743774414062,80.55035400390625,45.717918395996094,-369.878116607666,-139.52133178710938,0.02651933580636978
1092000,-310.8182201385498,118.34387469030021,99.87596130371094,87.5135498046875,38.94876480102539,-393.3894786834717,-143.7945556640625,0.02756023034453392
1094000,-314.2382106781006,130.74924588387591,110.3552474975586,84.78672790527344,29.061948776245117,-392.02431297302246,-146.43751525878906,0.019719455391168594
1096000,-287.9721031188965,126.218940159288,131.4146270751953,67.8660659790039,46.386375427246094,-392.5643882751465,-141.14248657226562,0.06772718578577042
1098000,-287.3067207336426,132.5247234223313,98.8812484741211,76.29792022705078,51.60186767578125,-375.9043769836426,-138.20950317382812,0.026120619848370552
1100000,-257.5576229095459,127.47934671963179,112.97149658203125,98.32708740234375,49.86560821533203,-374.03742027282715,-144.7591552734375,0.07473830133676529
1102000,-286.7478904724121,118.08821443190661,110.41445922851562,85.232666015625,46.13555908203125,-381.756893157959,-146.80673217773438,0.03307148814201355
1104000,-262.2946033477783,113.73508370189847,113.59175109863281,82.06901550292969,47.18796920776367,-369.42968940734863,-135.73709106445312,0.023451900109648705
1106000,-250.39730644226074,120.87320638930089,127.78868865966797,88.31500244140625,46.708309173583984,-371.5334758758545,-141.69432067871094,0.018486808985471725
1108000,-250.26207542419434,129.70267279069162,128.92747497558594,84.59976196289062,48.11347198486328,-369.83197593688965,-142.10791015625,0.03709785267710686
1110000,-278.4903087615967,125.99566193281761,129.40789794921875,77.05461120605469,43.63751220703125,-391.3274669647217,-137.29010009765625,0.027221038937568665
1112000,-292.7004146575928,124.35118755105147,115.23179626464844,88.44532775878906,46.47127914428711,-397.53034019470215,-145.3448944091797,0.026415882632136345
1114000,-305.86375427246094,127.85529616440675,103.70207214355469,79.23287963867188,40.948421478271484,-389.5786590576172,-140.20196533203125,0.033474650233983994
1116000,-283.4827251434326,119.03451985632873,117.65022277832031,80.68211364746094,47.30999755859375,-387.4595012664795,-141.69085693359375,0.025289010256528854
1118000,-261.90556144714355,126.47591536601183,113.21479034423828,83.3138427734375,44.51325607299805,-366.7486095428467,-136.2106475830078,0.011820096522569656
1120000,-281.0880756378174,116.49283907735735,97.39706420898438,90.99368286132812,45.19134521484375,-374.98526191711426,-139.7128448486328,0.02795158326625824
1122000,-285.0493698120117,120.89909371990615,110.57775115966797,85.93759155273438,39.40794372558594,-380.9622116088867,-140.04605102539062,0.035597026348114014
1124000,-295.6512641906738,126.32493642903661,118.05619812011719,67.86918640136719,44.099151611328125,-388.3279914855957,-137.3737030029297,0.02590578980743885
1126000,-270.80081367492676,123.06075443144559,119.8014144897461,84.40237426757812,45.94602966308594,-378.326997756958,-142.65847778320312,0.034836746752262115
1128000,-296.6251106262207,111.1273582137504,106.72906494140625,91.76618957519531,34.83802795410156,-388.2666206359863,-141.70907592773438,0.01732204109430313
1130000,-324.08520126342773,128.43521124669792,95.6796875,90.30851745605469,39.32399368286133,-405.2045249938965,-144.21405029296875,0.021146660670638084
1132000,-299.42781257629395,119.05632512994369,112.10798645019531,84.17478942871094,41.70325469970703,-395.4904956817627,-141.94601440429688,0.02267950400710106
1134000,-258.3740043640137,129.52074111345647,106.70635986328125,99.74833679199219,50.58293914794922,-380.5258598327637,-134.91067504882812,0.024911291897296906
1136000,-278.3851737976074,125.2791065675172,114.80072021484375,83.69294738769531,44.984561920166016,-388.9720115661621,-132.9083251953125,0.016953255981206894
1138000,-290.48058700561523,128.2458129498138,111.57301330566406,80.61473083496094,46.546302795410156,-396.8783531188965,-132.35610961914062,0.019811898469924927
1140000,-277.73064041137695,124.50409889035544,113.8844985961914,91.04927825927734,49.249664306640625,-388.1654396057129,-143.79061889648438,0.041972335427999496
1142000,-309.15478515625,135.65200214724706,104.25062561035156,78.56341552734375,51.67866516113281,-402.18292236328125,-141.50250244140625,0.03794202581048012
1144000,-259.3470344543457,120.61385284124938,117.55060577392578,86.55699157714844,51.2433967590332,-379.84819412231445,-134.87767028808594,0.027845576405525208
1146000,-271.75973892211914,124.1839261234482,106.15567016601562,84.51856994628906,60.334007263183594,-386.0717964172363,-136.74647521972656,0.05025715380907059
1148000,-267.5280303955078,127.70071541244005,109.47087097167969,90.03988647460938,58.061805725097656,-383.3869171142578,-141.75021362304688,0.03653787821531296
1150000,-263.8432559967041,122.74086752287099,129.92025756835938,97.56719970703125,45.295188903808594,-399.54424476623535,-137.1352081298828,0.05355561524629593
1152000,-217.82744216918945,134.57339005213876,130.21487426757812,106.56702423095703,54.301116943359375,-366.2934913635254,-142.64100646972656,0.024020683020353317
1154000,-233.64876747131348,133.86438134682047,122.45289611816406,106.90493774414062,50.99890899658203,-379.5006046295166,-134.5279998779297,0.023075930774211884
1156000,-262.96577072143555,132.81689350697164,121.74427795410156,90.38172912597656,51.48820495605469,-381.9439353942871,-144.67124938964844,0.03521578758955002
1158000,-275.15764236450195,128.0024789027243,105.89476013183594,96.9818115234375,54.53983688354492,-393.0130500793457,-139.58531188964844,0.024288801476359367
1160000,-278.5756645202637,131.3015356168993,99.30445861816406,98.71273803710938,52.321533203125,-392.0547904968262,-136.91903686523438,0.05941943824291229
1162000,-299.0084419250488,126.8117874725485,118.24116516113281,85.40431213378906,37.68877410888672,-396.3408393859863,-144.07379150390625,0.0719047263264656
1164000,-282.55655097961426,130.980951213993,123.8934326171875,90.81664276123047,43.124969482421875,-401.04431343078613,-139.48318481445312,0.13590259850025177
