#"Step","Potential Energy (kJ/mole)","Temperature (K)","Harmonic Bond Energy (kJ/mol)","Harmonic Angle Energy (kJ/mol)","Periodic Torsion Energy (kJ/mol)","LJ 12-10 Contact Energy (kJ/mol)","LJ 12 Repulsion Energy (kJ/mol)"
359000,-72.5285415649414,86.17292055993981,27.604246139526367,18.210224151611328,11.237018585205078,-129.58433532714844,0.004303854890167713
359100,-78.2361068725586,95.38716835661579,21.866378784179688,18.42774200439453,10.304718017578125,-128.8394317626953,0.004491564817726612
359200,-70.70976257324219,85.26646039252215,22.779876708984375,21.01811981201172,11.67010498046875,-126.18473815917969,0.006866047158837318
359300,-80.04878234863281,104.19133263300662,26.671932220458984,16.360458374023438,9.52994441986084,-132.6220703125,0.010955641977488995
359400,-84.04337310791016,101.52837529510676,25.721298217773438,16.114421844482422,9.741706848144531,-135.6323699951172,0.011573465541005135
359500,-80.34481811523438,95.9549652788706,29.297990798950195,19.690698623657227,12.295614242553711,-141.63406372070312,0.004951239563524723
359600,-77.73029327392578,93.85245446285494,28.802488327026367,21.1884765625,10.737921714782715,-138.46426391601562,0.005076366011053324
359700,-79.7209701538086,98.18520483370568,26.461727142333984,17.943153381347656,10.321727752685547,-134.45458984375,0.00702266301959753
359800,-72.3481216430664,89.59103834163447,25.512468338012695,25.520225524902344,10.812509536743164,-134.2059326171875,0.01261339895427227
359900,-83.23193359375,104.18935404669101,26.103689193725586,17.426498413085938,9.259042739868164,-136.03756713867188,0.016406720504164696
360000,-78.85648345947266,98.1816108798184,23.199670791625977,20.989036560058594,12.345773696899414,-135.40093994140625,0.00996692106127739
360100,-72.7208251953125,92.92720250463287,26.976642608642578,20.909927368164062,8.355870246887207,-128.97007751464844,0.006802588235586882
360200,-79.18082427978516,100.02195422982047,25.156631469726562,12.846841812133789,9.038005828857422,-126.22770690917969,0.005397687200456858
360300,-79.75294494628906,90.98428809302251,23.89689826965332,15.721612930297852,8.755372047424316,-128.13621520996094,0.009390700608491898
360400,-71.53097534179688,82.55904699204281,30.595983505249023,15.4392728805542,10.653648376464844,-128.23037719726562,0.010502616874873638
360500,-84.87266540527344,103.26167425791742,27.645511627197266,14.024003982543945,6.881868362426758,-133.43292236328125,0.008869839832186699
360600,-77.32608032226562,98.0292023831877,20.769901275634766,17.804723739624023,9.873451232910156,-125.79047393798828,0.0163253266364336
360700,-80.38753509521484,103.36769589759304,24.243911743164062,23.045059204101562,6.466547012329102,-134.14993286132812,0.006881572771817446
360800,-81.0531997680664,97.46511411547617,22.19060707092285,20.64211654663086,9.953149795532227,-133.85171508789062,0.012646057642996311
360900,-80.78482055664062,92.60745530931837,25.03902816772461,17.111392974853516,9.592538833618164,-132.5426788330078,0.014903143048286438
361000,-72.15313720703125,88.00497678754749,25.39827537536621,20.973793029785156,9.692360877990723,-128.22677612304688,0.00921571720391512
361100,-88.39676666259766,113.15363088043907,20.613283157348633,16.67501449584961,9.639562606811523,-135.32937622070312,0.004743766505271196
361200,-69.5062026977539,91.77143090305914,18.441802978515625,22.743797302246094,11.956310272216797,-122.65727233886719,0.009157245047390461
361300,-78.56439208984375,100.95139276198572,21.151493072509766,15.975375175476074,14.135499954223633,-129.8368682861328,0.01011175662279129
361400,-75.61196899414062,96.91826917971335,23.704002380371094,17.55899429321289,10.752761840820312,-127.63813781738281,0.01040589064359665
361500,-70.05178833007812,86.37088433376974,23.362083435058594,21.390174865722656,11.905858993530273,-126.71984100341797,0.009939713403582573
361600,-75.56675720214844,94.39846781886193,23.25482177734375,22.24054718017578,8.648225784301758,-129.717529296875,0.007167192175984383
361700,-75.05973815917969,97.6084899354486,21.673370361328125,17.590396881103516,11.113121032714844,-125.45613861083984,0.019504763185977936
361800,-70.98688507080078,92.76337173434439,24.133651733398438,21.775447845458984,10.412640571594238,-127.35563659667969,0.04701003059744835
361900,-87.95541381835938,117.96054420471464,19.336742401123047,18.723766326904297,6.629235744476318,-132.67189025878906,0.026735562831163406
362000,-69.7733154296875,90.50312839958306,28.263681411743164,28.72494125366211,7.713489532470703,-134.49072265625,0.015303123742341995
362100,-85.86837768554688,108.76759249649857,26.435148239135742,13.462955474853516,7.872276306152344,-133.64431762695312,0.005565135274082422
362200,-73.96235656738281,92.43997323481457,22.420747756958008,27.036781311035156,9.210817337036133,-132.63783264160156,0.007129771634936333
362300,-75.99398803710938,96.0496219952164,27.889564514160156,21.362855911254883,6.785682678222656,-132.04122924804688,0.009134266525506973
362400,-70.92145538330078,88.65221347245502,25.736419677734375,19.86373519897461,6.6071672439575195,-123.13735961914062,0.008581900969147682
362500,-84.89692687988281,100.1210364798094,18.781517028808594,20.9661808013916,8.025403022766113,-132.67530822753906,0.005292845889925957
362600,-89.58737182617188,104.40978959070463,15.917380332946777,20.43853759765625,9.380629539489746,-135.3284912109375,0.004579532891511917
362700,-77.89379119873047,90.47473042884052,30.34020233154297,18.20294189453125,8.359256744384766,-134.8004608154297,0.004265261813998222
362800,-81.65309143066406,99.59733240139013,23.232074737548828,18.369922637939453,8.940061569213867,-132.1997528076172,0.004598138853907585
362900,-83.39453125,98.370800053466,25.827850341796875,17.642059326171875,7.646411895751953,-134.52108764648438,0.010243037715554237
363000,-77.99652099609375,92.93063396592422,23.735197067260742,16.350648880004883,9.452116012573242,-127.55625915527344,0.021777193993330002
363100,-79.60350036621094,99.09837498949808,22.94938087463379,21.829498291015625,7.394757270812988,-131.7862091064453,0.009074639528989792
363200,-78.1786117553711,94.73694945465284,25.288013458251953,18.155065536499023,6.662746906280518,-128.28976440429688,0.0053370650857687
363300,-72.51223754882812,92.0316771330851,26.721128463745117,17.706064224243164,8.952256202697754,-125.89524841308594,0.0035619877744466066
363400,-73.80328369140625,98.51767424344575,18.562538146972656,20.936405181884766,10.12299919128418,-123.42840576171875,0.003176572499796748
363500,-73.96541595458984,103.08098249120016,30.05128288269043,20.45568084716797,8.72140121459961,-133.19778442382812,0.004012691788375378
363600,-79.53898620605469,104.36886057329649,20.876415252685547,27.33560562133789,10.5862455368042,-138.3428955078125,0.005642012692987919
363700,-74.58615112304688,95.72435961002694,29.0223388671875,20.06011199951172,10.143980026245117,-133.82516479492188,0.012581937946379185
363800,-91.83074951171875,115.10400083468798,19.22417449951172,21.58747673034668,6.996093273162842,-139.65647888183594,0.017986197024583817
363900,-88.95149230957031,105.32426924565276,23.383031845092773,18.138229370117188,7.5846357345581055,-138.06643676757812,0.009054204449057579
364000,-79.20155334472656,100.95521611718499,25.234840393066406,20.927658081054688,11.13315486907959,-136.5073699951172,0.010174674913287163
364100,-67.3413314819336,99.04407378728051,30.122203826904297,18.154537200927734,15.01657485961914,-130.6415557861328,0.006910931318998337
364200,-64.05889129638672,88.76991546226436,28.807212829589844,19.782377243041992,13.999101638793945,-126.6520004272461,0.004422949627041817
364300,-67.68498229980469,95.34183292234052,30.34081268310547,17.296218872070312,8.380733489990234,-123.70608520507812,0.0033379802480340004
364400,-68.45330810546875,100.83900523590333,24.836223602294922,26.252408981323242,9.238335609436035,-128.78517150878906,0.00489874929189682
364500,-69.51191711425781,102.5068483577026,27.95968246459961,21.227474212646484,9.512133598327637,-128.22476196289062,0.013558264821767807
364600,-68.97142028808594,111.3059849220064,25.833415985107422,20.708650588989258,12.098869323730469,-127.62891387939453,0.016551582142710686
364700,-67.23715209960938,112.76508240831379,29.98563003540039,18.711833953857422,13.35129451751709,-129.30279541015625,0.0168845746666193
364800,-55.226966857910156,97.79912242568393,36.99287033081055,25.020118713378906,12.887493133544922,-130.1504669189453,0.023021992295980453
364900,-69.77032470703125,112.60878364776784,29.608537673950195,21.226123809814453,12.784042358398438,-133.4086151123047,0.01957804523408413
365000,-73.98582458496094,111.86328673423921,26.501720428466797,18.242660522460938,9.613064765930176,-128.35186767578125,0.008595903404057026
365100,-68.95840454101562,112.46112566997223,31.81991958618164,17.0975399017334,9.727945327758789,-127.60941314697266,0.0056015606969594955
365200,-57.963623046875,97.92755848521524,40.66859436035156,20.98790740966797,13.358978271484375,-132.98390197753906,0.00480304192751646
365300,-62.67802429199219,102.06390309947977,34.398563385009766,20.295305252075195,10.847908020019531,-128.22596740722656,0.006167997606098652
365400,-79.36251831054688,126.53717105480925,31.486963272094727,14.960878372192383,8.990009307861328,-134.80844116210938,0.00807138904929161
365500,-61.09695816040039,108.18591679487042,30.049869537353516,19.346622467041016,10.361674308776855,-120.86602783203125,0.010902989655733109
365600,-71.3473892211914,117.58921994776205,27.3912296295166,18.55168914794922,9.513066291809082,-126.81012725830078,0.006756779737770557
365700,-84.15869903564453,136.93647735388532,24.596309661865234,17.979124069213867,8.683713912963867,-135.42190551757812,0.004057114012539387
365800,-63.490806579589844,117.76077389555304,31.56416893005371,20.3559513092041,11.38113021850586,-126.79685974121094,0.004804033786058426
365900,-67.8966064453125,125.36482520844669,26.590938568115234,20.697978973388672,10.985628128051758,-126.17794799804688,0.006790468469262123
366000,-53.86994552612305,103.95993361795914,39.077144622802734,19.837541580200195,12.961862564086914,-125.75566101074219,0.009171824902296066
366100,-54.718849182128906,109.03429063842326,34.011497497558594,21.144412994384766,11.532374382019043,-121.4112319946289,0.004097007680684328
366200,-75.57132720947266,120.750943529794,29.82570457458496,15.311090469360352,9.70068359375,-130.41586303710938,0.007065027020871639
366300,-53.26964569091797,88.47047984144596,29.66241455078125,26.5665340423584,10.291728973388672,-119.80368041992188,0.013359444215893745
366400,-67.70201110839844,113.38364392922682,31.51508331298828,18.383968353271484,10.933805465698242,-128.54238891601562,0.0075288740918040276
366500,-56.8900146484375,92.88487796257701,33.923492431640625,18.871295928955078,10.97291088104248,-120.66853332519531,0.010821836069226265
366600,-60.084373474121094,91.26612672153632,36.20396423339844,22.24700164794922,9.78285026550293,-128.32984924316406,0.011653417721390724
366700,-63.04585266113281,94.78361350485986,35.712154388427734,17.094730377197266,10.778097152709961,-126.64461517333984,0.013779533095657825
366800,-67.68160247802734,95.02116812177817,27.793947219848633,22.31310272216797,12.618280410766602,-130.4249267578125,0.017997654154896736
366900,-73.15098571777344,103.69984032214114,29.672773361206055,16.909812927246094,8.09384822845459,-127.84007263183594,0.012653587386012077
367000,-73.932373046875,105.48224072409838,29.96022605895996,14.667612075805664,11.767784118652344,-130.33370971679688,0.005708749871701002
367100,-63.73345947265625,99.80627876302994,35.402198791503906,20.82443618774414,11.796730995178223,-131.76284790039062,0.006028571631759405
367200,-69.31092834472656,100.57664660212978,40.28643798828125,14.061599731445312,11.96226692199707,-135.62689208984375,0.005644259508699179
367300,-80.64234161376953,112.64998030003991,26.850736618041992,15.95528793334961,10.192008972167969,-133.64633178710938,0.005952368024736643
367400,-81.95571899414062,113.06389673391233,29.01687240600586,14.915757179260254,11.28188705444336,-137.1750030517578,0.004762669559568167
367500,-81.44806671142578,117.09664753905277,28.590839385986328,15.43869686126709,8.978832244873047,-134.4624786376953,0.0060425084084272385
367600,-64.72412872314453,95.6528533094127,36.146209716796875,23.058074951171875,10.621946334838867,-134.558837890625,0.008470380678772926
367700,-71.29512023925781,102.25630389149475,32.162269592285156,17.383817672729492,11.355006217956543,-132.20932006835938,0.013108402490615845
367800,-71.39965057373047,100.87809904281582,37.72675323486328,16.166364669799805,9.273948669433594,-134.57809448242188,0.01138303428888321
367900,-83.68687438964844,114.35120131272876,30.85653305053711,20.28760528564453,6.048995018005371,-140.8937530517578,0.013740556314587593
368000,-76.84011840820312,104.64611117557116,39.28727722167969,18.417747497558594,7.485557556152344,-142.04556274414062,0.01485644280910492
368100,-76.00137329101562,101.40952629873762,38.65730667114258,15.449254989624023,7.515784740447998,-137.6304473876953,0.006721974816173315
368200,-76.61178588867188,104.3646739993533,34.02693176269531,18.453285217285156,7.793181896209717,-136.8884735107422,0.003283293917775154
368300,-79.16419219970703,102.63214926597048,30.75005531311035,16.091068267822266,6.869950771331787,-132.87908935546875,0.003818049095571041
368400,-72.9505844116211,90.49677207156428,37.207298278808594,16.757186889648438,8.34410285949707,-135.2650909423828,0.0059229787439107895
368500,-70.16673278808594,86.27703052201579,39.099632263183594,19.942218780517578,8.017410278320312,-137.23255920410156,0.006567575968801975
368600,-79.90650939941406,94.8931621897068,34.51762771606445,13.302275657653809,6.79586124420166,-134.53564453125,0.013374898582696915
368700,-90.33100891113281,104.17507381502176,25.43536376953125,15.302876472473145,6.339685440063477,-137.42184448242188,0.012903357855975628
368800,-66.0125961303711,80.33637768050225,38.68550109863281,22.263715744018555,6.42773962020874,-133.39614868164062,0.006604726891964674
368900,-72.57420349121094,92.49320389757634,31.892662048339844,21.797271728515625,7.557008266448975,-133.8321990966797,0.011043091304600239
369000,-84.40191650390625,108.63042962872494,30.69601058959961,11.612342834472656,6.340340614318848,-133.05886840820312,0.008260071277618408
369100,-77.19499206542969,100.68500048847694,29.302349090576172,20.390886306762695,8.51225471496582,-135.41510009765625,0.014611415565013885
369200,-79.0557861328125,107.82160839470849,31.593612670898438,19.435138702392578,6.6877570152282715,-136.78260803222656,0.010314013808965683
369300,-77.66464233398438,103.49981193650362,33.79388427734375,19.225818634033203,6.198830604553223,-136.88949584960938,0.006312777288258076
369400,-81.80313110351562,104.70068957104067,30.787940979003906,18.238174438476562,7.705962181091309,-138.5452117919922,0.009992552921175957
369500,-84.290283203125,104.73875107204935,26.31627655029297,16.773977279663086,6.69066858291626,-134.09030151367188,0.01909942552447319
369600,-79.20820617675781,92.10726486537456,25.404476165771484,19.300609588623047,8.81589126586914,-132.74061584472656,0.011436622589826584
369700,-81.02249908447266,100.97725775990875,27.230796813964844,16.647533416748047,8.835549354553223,-133.7425537109375,0.006164847873151302
369800,-67.05030822753906,81.64365929023484,36.96702194213867,21.570648193359375,8.371868133544922,-133.964111328125,0.0042627789080142975
369900,-82.086669921875,97.03165077814754,30.507932662963867,16.68777847290039,6.386839389801025,-135.67428588867188,0.0050539360381662846
370000,-81.53070068359375,100.79566750471966,30.09835433959961,16.276023864746094,7.532607078552246,-135.44349670410156,0.005811371374875307
370100,-84.46460723876953,106.39397712169104,28.60932731628418,14.148883819580078,7.621865272521973,-134.85047912597656,0.005796561948955059
370200,-68.60830688476562,84.49610211181029,31.552227020263672,18.698102951049805,12.059659957885742,-130.9264678955078,0.008177797310054302
370300,-77.41851806640625,97.1784676177993,24.66645622253418,19.396690368652344,8.957127571105957,-130.4500274658203,0.011232929304242134
370400,-75.99978637695312,97.14507061013371,25.766157150268555,14.055118560791016,11.707189559936523,-127.5358657836914,0.007609446067363024
370500,-69.29806518554688,93.48757255941311,24.969440460205078,26.393695831298828,10.258224487304688,-130.9241180419922,0.004688824526965618
370600,-78.66816711425781,99.13027133024795,23.511873245239258,17.4989013671875,8.718135833740234,-128.40274047851562,0.005675190128386021
370700,-85.54739379882812,114.16930518912375,30.5217342376709,13.094711303710938,6.811862468719482,-135.98301696777344,0.0073239924386143684
370800,-71.95838165283203,90.66275347915236,33.345794677734375,18.035221099853516,7.883788585662842,-131.2622833251953,0.039092861115932465
370900,-73.99463653564453,92.50024842953098,21.32667350769043,17.439817428588867,14.28983211517334,-127.14346313476562,0.09250505268573761
371000,-83.31204986572266,95.59343836961612,24.154268264770508,15.269918441772461,10.450664520263672,-133.21156311035156,0.024665702134370804
371100,-79.01043701171875,88.46901740808225,25.434724807739258,17.296762466430664,9.351432800292969,-131.10165405273438,0.008289491757750511
371200,-78.63753509521484,90.61364248161782,27.105697631835938,16.543806076049805,9.742405891418457,-132.0357666015625,0.006327333860099316
371300,-68.6151123046875,76.74221350865747,28.0364990234375,23.956218719482422,8.179642677307129,-128.7942352294922,0.006763416808098555
371400,-84.04895782470703,97.54266131730527,20.441112518310547,19.116565704345703,7.356200218200684,-130.97006225585938,0.007220436353236437
371500,-84.96302032470703,89.82135725883816,24.35940933227539,20.85340690612793,8.578089714050293,-138.7584228515625,0.004486991558223963
371600,-95.70429229736328,102.23756945101837,18.14539337158203,15.140861511230469,8.422224044799805,-137.41807556152344,0.005288838874548674
371700,-91.37771606445312,95.25113337862595,22.417030334472656,18.049602508544922,9.241986274719238,-141.09442138671875,0.008091690018773079
371800,-83.68730163574219,92.92669591006897,25.452392578125,15.254295349121094,11.085121154785156,-135.4897003173828,0.010589794255793095
371900,-79.53601837158203,101.06292003314827,24.487720489501953,19.751888275146484,10.54757308959961,-134.33303833007812,0.009837999939918518
372000,-77.74038696289062,90.0203246634079,28.56189727783203,19.33397674560547,9.388444900512695,-135.03211975097656,0.007409761194139719
372100,-74.31050872802734,90.98156395244304,27.434276580810547,18.007354736328125,17.27143669128418,-137.032958984375,0.009378999471664429
372200,-79.33387756347656,99.45663293005717,28.05839729309082,17.05199432373047,11.989542961120605,-136.4407196044922,0.0069105918519198895
372300,-75.27738952636719,91.23984115454138,28.592994689941406,19.69609260559082,10.824668884277344,-134.3968963623047,0.005753368139266968
372400,-81.83737182617188,105.16408022119155,22.95870590209961,18.26875877380371,10.500923156738281,-133.57167053222656,0.005915521644055843
372500,-74.54365539550781,94.33454131993022,21.945171356201172,21.079566955566406,10.620321273803711,-128.19644165039062,0.007731230929493904
372600,-76.5193862915039,95.99425025354304,27.983535766601562,20.664939880371094,13.1947603225708,-138.3741912841797,0.011570350266993046
372700,-82.00736999511719,99.31390708046862,17.655813217163086,21.883989334106445,11.900930404663086,-133.4554443359375,0.007338874042034149
372800,-93.27706909179688,110.38251082395199,22.836341857910156,12.427743911743164,7.81593132019043,-136.36801147460938,0.010925818234682083
372900,-74.21690368652344,83.18838081622978,19.696895599365234,21.23486328125,10.12695026397705,-125.28484344482422,0.009229490533471107
373000,-70.85897827148438,86.2961855315641,26.643024444580078,24.551429748535156,9.988378524780273,-132.05010986328125,0.00829711090773344
373100,-78.44518280029297,95.4115613627871,21.115570068359375,19.99324607849121,8.812270164489746,-128.37522888183594,0.008955615572631359
373200,-81.26513671875,101.73335492572734,23.860736846923828,21.32740020751953,8.636330604553223,-135.0993194580078,0.00971595011651516
373300,-68.85636138916016,89.07680662572136,32.055694580078125,15.906572341918945,11.101778984069824,-127.92951202392578,0.009105803444981575
373400,-89.81391906738281,109.20142861095913,24.409801483154297,16.522979736328125,6.082859039306641,-136.8354949951172,0.005928782746195793
373500,-87.40055847167969,101.82421696203787,18.813465118408203,20.62456512451172,6.854863166809082,-133.70144653320312,0.007997219450771809
373600,-87.07994842529297,98.60503790974894,26.14609146118164,19.419904708862305,9.753952026367188,-142.40650939941406,0.006605011876672506
373700,-96.95172119140625,113.38822239707795,18.86901092529297,17.501298904418945,7.153425693511963,-140.48748779296875,0.012032169848680496
373800,-84.66141510009766,97.77057152073343,24.688682556152344,18.658531188964844,8.448081970214844,-136.46609497070312,0.009391293860971928
373900,-81.92827606201172,97.62861034218473,21.608043670654297,17.142093658447266,6.869354724884033,-127.55290985107422,0.005145854316651821
374000,-66.59728240966797,85.33344557561325,29.067848205566406,19.433692932128906,11.969268798828125,-127.07395935058594,0.005863502621650696
374100,-65.0101089477539,83.6006818825305,32.59825134277344,22.118690490722656,11.041133880615234,-130.77291870117188,0.004734977148473263
374200,-74.82437133789062,93.81002477853109,28.361589431762695,16.097888946533203,14.205706596374512,-133.49266052246094,0.0031075049191713333
374300,-69.16059875488281,77.43315114349258,35.36448669433594,17.971832275390625,10.062871932983398,-132.56326293945312,0.003468571463599801
374400,-88.7298583984375,96.05148588087603,29.104751586914062,14.449651718139648,7.103726387023926,-139.39483642578125,0.006842483300715685
374500,-91.06576538085938,100.00411827781589,20.550880432128906,23.257305145263672,7.811182022094727,-142.69631958007812,0.011182241141796112
374600,-81.53981018066406,86.56967968735552,28.915283203125,17.067020416259766,8.98144245147705,-136.5123748779297,0.00882385578006506
374700,-97.42108917236328,98.043176746441,19.581619262695312,14.53100872039795,7.801770210266113,-139.34591674804688,0.010430149734020233
374800,-91.86251068115234,82.54927831950869,22.50405502319336,17.921276092529297,8.71103572845459,-141.0076904296875,0.008811723440885544
374900,-81.44440460205078,73.07833045475408,26.669836044311523,16.874977111816406,10.085968017578125,-135.08128356933594,0.0060922522097826
375000,-85.22650909423828,84.51138597421935,31.12578010559082,11.708030700683594,10.864603042602539,-138.93081665039062,0.0059031108394265175
375100,-79.3810043334961,79.84673013852043,26.3489990234375,22.153919219970703,8.716812133789062,-136.613037109375,0.012306390330195427
375200,-83.57035064697266,88.6397875680574,26.37001609802246,13.645919799804688,8.662796020507812,-132.2675018310547,0.018417172133922577
375300,-79.89485168457031,78.52342867050291,31.989444732666016,17.075702667236328,8.822381973266602,-137.79107666015625,0.008684973232448101
375400,-87.52790832519531,86.5291616806313,24.830551147460938,18.32232093811035,5.58563232421875,-136.27102661132812,0.004626825917512178
375500,-90.22030639648438,89.85067283482853,23.186050415039062,16.096372604370117,6.2819013595581055,-135.7887725830078,0.00413913931697607
375600,-90.56766510009766,91.32208152487756,21.94003677368164,18.32769012451172,7.5799055099487305,-138.4245147705078,0.009216155856847763
375700,-89.4343032836914,83.77166232704161,23.611125946044922,17.991891860961914,6.626351356506348,-137.67640686035156,0.012727487832307816
375800,-94.82953643798828,93.03212492968869,16.969118118286133,13.626470565795898,8.66225528717041,-134.097412109375,0.010040363296866417
375900,-84.51641082763672,86.14961721000029,22.65300178527832,14.293615341186523,8.406164169311523,-129.87591552734375,0.006715765222907066
376000,-87.77957153320312,92.45246604792817,23.359983444213867,14.923674583435059,4.665464401245117,-130.734130859375,0.0054275416769087315
376100,-77.91386413574219,76.56826996386691,20.985605239868164,18.338890075683594,8.389081954956055,-125.63504791259766,0.007603151258081198
376200,-80.67660522460938,78.97610914690185,24.117645263671875,13.781744003295898,6.84181022644043,-125.42761993408203,0.009812628850340843
376300,-70.97142791748047,70.29483228580938,23.390398025512695,19.325733184814453,10.103070259094238,-123.79943084716797,0.008802946656942368
376400,-82.64290618896484,91.38358019325773,24.848468780517578,11.404802322387695,8.13836669921875,-127.04171752929688,0.007177107036113739
376500,-87.48267364501953,102.54659213499893,20.838150024414062,15.971585273742676,6.380803108215332,-130.68017578125,0.0069718253798782825
376600,-81.8004150390625,105.93876845166658,21.63189125061035,15.899330139160156,8.560073852539062,-127.91720581054688,0.0254987645894289
376700,-73.6198959350586,94.88665292748006,25.532316207885742,18.308364868164062,10.725440979003906,-128.1977081298828,0.011695316061377525
376800,-78.54902648925781,102.62089904329665,28.642784118652344,12.44749641418457,7.0524396896362305,-126.69944763183594,0.007690016180276871
376900,-72.40283203125,92.70699636193122,25.435382843017578,22.150814056396484,8.15962028503418,-128.15452575683594,0.005877634976059198
377000,-71.34945678710938,96.52520914845293,27.985187530517578,20.326318740844727,9.559179306030273,-129.2271728515625,0.00702989287674427
377100,-69.40171813964844,90.55348198755738,24.923856735229492,21.190540313720703,9.496541976928711,-125.0197982788086,0.007139615248888731
377200,-81.39022827148438,106.42746971323659,21.47052764892578,20.975933074951172,9.713953018188477,-133.56103515625,0.010398387908935547
377300,-80.05297088623047,104.79432353987067,27.074140548706055,22.2156982421875,6.829119682312012,-136.18995666503906,0.018030421808362007
377400,-87.82630920410156,111.79909260044356,24.45785140991211,18.220531463623047,7.662306785583496,-138.17886352539062,0.011874239891767502
377500,-82.99107360839844,100.35724336401998,24.57971954345703,18.604434967041016,10.69312858581543,-136.8782958984375,0.009946193546056747
377600,-85.96775817871094,115.12028832783686,27.900089263916016,16.438335418701172,4.837695121765137,-135.1561279296875,0.012239774689078331
377700,-69.73146057128906,93.59690140133608,33.06343078613281,23.578458786010742,9.400976181030273,-135.78346252441406,0.009136656299233437
377800,-71.89093780517578,94.31267172819042,28.735618591308594,21.655662536621094,7.831740856170654,-130.12254333496094,0.008591425605118275
377900,-73.62069702148438,91.3385028354584,26.039203643798828,22.72967529296875,5.653510570526123,-128.04896545410156,0.005875540431588888
378000,-80.52802276611328,103.68237714726851,24.2009334564209,16.371660232543945,6.339855670928955,-127.44659423828125,0.00612214021384716
378100,-72.86203002929688,93.26652527856761,26.827348709106445,22.20526885986328,7.883481502532959,-129.78237915039062,0.004254272673279047
378200,-74.43385314941406,97.61016265334828,29.207874298095703,17.325294494628906,8.094612121582031,-129.06777954101562,0.006145183462649584
378300,-80.10908508300781,111.62039853681793,29.036792755126953,15.699559211730957,6.285337448120117,-131.1385040283203,0.007730799727141857
378400,-78.5986557006836,110.93465110666581,27.967243194580078,19.48834228515625,9.131471633911133,-135.1924285888672,0.006710559129714966
378500,-73.71407318115234,93.64748439062235,34.26519012451172,22.310426712036133,6.23741340637207,-136.53590393066406,0.008791327476501465
378600,-86.42951965332031,107.49256088787176,26.784652709960938,15.172195434570312,6.831026077270508,-135.2259063720703,0.008502391166985035
378700,-66.89070892333984,81.34060104036513,32.334693908691406,18.865947723388672,11.93865966796875,-130.04443359375,0.01442510075867176
378800,-70.23773193359375,83.59324545666792,31.953968048095703,18.787033081054688,9.246731758117676,-130.23306274414062,0.007607937324792147
378900,-85.2184829711914,97.32140375192381,26.99738883972168,15.324169158935547,8.552799224853516,-136.09713745117188,0.004299500025808811
379000,-73.19678497314453,84.23476622555255,34.78056335449219,19.236427307128906,6.176665306091309,-133.3951416015625,0.004704766906797886
379100,-79.20801544189453,95.46288990633722,29.482969284057617,15.193441390991211,8.832497596740723,-132.72486877441406,0.0079421978443861
379200,-77.24623107910156,98.4362750112534,28.4599609375,21.413724899291992,8.311666488647461,-135.44363403320312,0.012050287798047066
379300,-77.09889221191406,98.99456133745005,25.023977279663086,18.021997451782227,11.000181198120117,-131.16725158691406,0.022194266319274902
379400,-71.4103775024414,94.35801672085371,31.25442123413086,16.998516082763672,10.319124221801758,-130.00042724609375,0.01799170672893524
379500,-64.4551010131836,84.19882668667945,33.73151397705078,17.066673278808594,11.039690017700195,-126.30879974365234,0.015818601474165916
379600,-86.739501953125,114.1850956460967,25.286041259765625,15.154112815856934,7.4304022789001465,-134.62136840820312,0.011322950944304466
379700,-71.86158752441406,94.6670107296703,31.409420013427734,18.957683563232422,9.511701583862305,-131.7482452392578,0.007844505831599236
379800,-86.1166000366211,116.20036705485313,31.385513305664062,14.927343368530273,8.489240646362305,-140.92440795898438,0.005705989431589842
379900,-82.80403137207031,106.94931946438425,25.71695327758789,14.232250213623047,9.702942848205566,-132.46043395996094,0.0042616818100214005
380000,-68.7298583984375,89.00247104225966,33.728267669677734,22.858783721923828,8.843449592590332,-134.16439819335938,0.004027489572763443
380100,-80.8253173828125,98.53700130397803,22.844074249267578,19.144527435302734,9.294486999511719,-132.11415100097656,0.005742985289543867
380200,-81.68362426757812,112.16148932300588,27.272212982177734,20.01397705078125,7.729885101318359,-136.70529174804688,0.005585546605288982
380300,-67.96368408203125,104.52074335858728,35.5883674621582,22.337997436523438,6.392019271850586,-132.2898406982422,0.007769356481730938
380400,-58.863189697265625,87.1453431629328,34.13040542602539,22.9547119140625,9.907440185546875,-125.86430358886719,0.008551643230021
380500,-73.57733917236328,109.11286058776815,26.036455154418945,20.289031982421875,9.831478118896484,-129.73963928222656,0.005333282053470612
380600,-71.00352478027344,110.16440752660993,30.426652908325195,18.29109001159668,7.433501243591309,-127.16063690185547,0.005862835794687271
380700,-71.62489318847656,104.4993708030234,32.07692337036133,16.420738220214844,9.647578239440918,-129.77780151367188,0.0076708123087882996
380800,-71.25184631347656,106.5538124857963,26.06871795654297,21.515810012817383,11.62051010131836,-130.46261596679688,0.005744670983403921
380900,-77.55532836914062,110.07189188917573,34.206092834472656,13.873991012573242,9.83494758605957,-135.47471618652344,0.004351972136646509
381000,-82.51277923583984,111.27807442905176,27.41448211669922,15.070149421691895,7.397795677185059,-132.39971923828125,0.004505726043134928
381100,-62.86467742919922,85.45790534573732,29.327259063720703,21.18619728088379,9.35591983795166,-122.74441528320312,0.01036036852747202
381200,-71.4984130859375,98.31742601488426,25.360671997070312,19.998790740966797,12.151544570922852,-129.019287109375,0.009877622127532959
